!ACCNT,NAME,ACCNTTYPE,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
ACCNT,CITY,0CLIAB,,nan,,,nan
ACCNT,Tax Payable,OCLIAB,,nan,,,nan
ACCNT,Income,INC,,nan,,,nan
ACCNT,Uncategorized Income,INC,,nan,,,nan
ACCNT,Sales,INC,,nan,,,nan
ACCNT,Accounts Receivable,AR,,nan,,,nan
ACCNT,Service Income,INC,,nan,,,nan
ACCNT,Payments Received,OCASSET,,nan,,,nan
!CUST,NAME,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/24/2024,Income,OWNER,7.0,Sales tax for invoice #2054
SPL,nan,GENERAL JOURNAL,4/24/2024,CITY,OWNER,-7.0,Sales tax for invoice #2054
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/24/2024,Accounts Receivable,OWNER,90.0,Payment for invoice #2055 - CUST_0066
SPL,nan,GENERAL JOURNAL,4/24/2024,Service Income,OWNER,-90.0,Payment for invoice #2055 - CUST_0066
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/9/2024,Accounts Receivable,CUST_0066,97.0,Invoice:2055
SPL,nan,GENERAL JOURNAL,5/9/2024,Tax Payable,CUST_0066,-7.0,Invoice:2055
SPL,nan,GENERAL JOURNAL,5/9/2024,Service Income,CUST_0066,-90.0,Invoice:2055 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/24/2024,Income,OWNER,7.0,Sales tax for invoice #2055
SPL,nan,GENERAL JOURNAL,4/24/2024,CITY,OWNER,-7.0,Sales tax for invoice #2055
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/27/2024,Accounts Receivable,OWNER,1720.0,Payment for invoice #2058 - CUST_0077
SPL,nan,GENERAL JOURNAL,4/27/2024,Service Income,OWNER,-1720.0,Payment for invoice #2058 - CUST_0077
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/1/2024,Accounts Receivable,CUST_0077,1862.0,Invoice:2058
SPL,nan,GENERAL JOURNAL,5/1/2024,Tax Payable,CUST_0077,-142.0,Invoice:2058
SPL,nan,GENERAL JOURNAL,5/1/2024,Service Income,CUST_0077,-1720.0,Invoice:2058 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/27/2024,Income,OWNER,142.0,Sales tax for invoice #2058
SPL,nan,GENERAL JOURNAL,4/27/2024,CITY,OWNER,-142.0,Sales tax for invoice #2058
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/27/2024,Accounts Receivable,OWNER,170.0,Payment for invoice #2040 - CUST_0103
SPL,nan,GENERAL JOURNAL,4/27/2024,Service Income,OWNER,-170.0,Payment for invoice #2040 - CUST_0103
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/27/2024,Income,OWNER,14.0,Sales tax for invoice #2040
SPL,nan,GENERAL JOURNAL,4/27/2024,CITY,OWNER,-14.0,Sales tax for invoice #2040
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/30/2024,Accounts Receivable,OWNER,145.0,Payment for invoice #2045 - NON_CUSTOMER
SPL,nan,GENERAL JOURNAL,4/30/2024,Service Income,OWNER,-145.0,Payment for invoice #2045 - NON_CUSTOMER
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/28/2024,Accounts Receivable,CUST_0061,157.0,Invoice:2045
SPL,nan,GENERAL JOURNAL,4/28/2024,Tax Payable,CUST_0061,-12.0,Invoice:2045
SPL,nan,GENERAL JOURNAL,4/28/2024,Service Income,CUST_0061,-145.0,Invoice:2045 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/30/2024,Income,OWNER,12.0,Sales tax for invoice #2045
SPL,nan,GENERAL JOURNAL,4/30/2024,CITY,OWNER,-12.0,Sales tax for invoice #2045
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/29/2024,Accounts Receivable,OWNER,50.0,Tip for invoice #2061 - CUST_0013
SPL,nan,GENERAL JOURNAL,4/29/2024,Uncategorized Income,OWNER,-50.0,Tip for invoice #2061 - CUST_0013
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/2/2024,Accounts Receivable,CUST_0013,363.0,Invoice:2061
SPL,nan,GENERAL JOURNAL,5/2/2024,Tax Payable,CUST_0013,-28.0,Invoice:2061
SPL,nan,GENERAL JOURNAL,5/2/2024,Service Income,CUST_0013,-240.0,Invoice:2061 SERVICE
SPL,nan,GENERAL JOURNAL,5/2/2024,Service Income,CUST_0013,-95.0,Invoice:2061 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/29/2024,Accounts Receivable,OWNER,335.0,Payment for invoice #2061 - CUST_0013
SPL,nan,GENERAL JOURNAL,4/29/2024,Service Income,OWNER,-335.0,Payment for invoice #2061 - CUST_0013
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/29/2024,Income,OWNER,28.0,Sales tax for invoice #2061
SPL,nan,GENERAL JOURNAL,4/29/2024,CITY,OWNER,-28.0,Sales tax for invoice #2061
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/29/2024,Accounts Receivable,OWNER,170.0,Payment for invoice #2036 - CUST_0026
SPL,nan,GENERAL JOURNAL,4/29/2024,Service Income,OWNER,-170.0,Payment for invoice #2036 - CUST_0026
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/29/2024,Income,OWNER,14.0,Sales tax for invoice #2036
SPL,nan,GENERAL JOURNAL,4/29/2024,CITY,OWNER,-14.0,Sales tax for invoice #2036
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/29/2024,Accounts Receivable,OWNER,255.0,Payment for invoice #2060 - CUST_0103
SPL,nan,GENERAL JOURNAL,4/29/2024,Service Income,OWNER,-255.0,Payment for invoice #2060 - CUST_0103
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/7/2024,Accounts Receivable,CUST_0103,276.0,Invoice:2060
SPL,nan,GENERAL JOURNAL,5/7/2024,Tax Payable,CUST_0103,-21.0,Invoice:2060
SPL,nan,GENERAL JOURNAL,5/7/2024,Service Income,CUST_0103,-255.0,Invoice:2060 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/29/2024,Income,OWNER,21.0,Sales tax for invoice #2060
SPL,nan,GENERAL JOURNAL,4/29/2024,CITY,OWNER,-21.0,Sales tax for invoice #2060
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/29/2024,Accounts Receivable,OWNER,90.0,Payment for invoice #2062 - CUST_0114
SPL,nan,GENERAL JOURNAL,4/29/2024,Service Income,OWNER,-90.0,Payment for invoice #2062 - CUST_0114
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/9/2024,Accounts Receivable,CUST_0114,97.0,Invoice:2062
SPL,nan,GENERAL JOURNAL,5/9/2024,Tax Payable,CUST_0114,-7.0,Invoice:2062
SPL,nan,GENERAL JOURNAL,5/9/2024,Service Income,CUST_0114,-90.0,Invoice:2062 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/29/2024,Income,OWNER,7.0,Sales tax for invoice #2062
SPL,nan,GENERAL JOURNAL,4/29/2024,CITY,OWNER,-7.0,Sales tax for invoice #2062
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/30/2024,Accounts Receivable,OWNER,90.0,Payment for invoice #2063 - CUST_0087
SPL,nan,GENERAL JOURNAL,4/30/2024,Service Income,OWNER,-90.0,Payment for invoice #2063 - CUST_0087
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/9/2024,Accounts Receivable,CUST_0087,97.0,Invoice:2063
SPL,nan,GENERAL JOURNAL,5/9/2024,Tax Payable,CUST_0087,-7.0,Invoice:2063
SPL,nan,GENERAL JOURNAL,5/9/2024,Service Income,CUST_0087,-90.0,Invoice:2063 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/30/2024,Income,OWNER,7.0,Sales tax for invoice #2063
SPL,nan,GENERAL JOURNAL,4/30/2024,CITY,OWNER,-7.0,Sales tax for invoice #2063
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/30/2024,Accounts Receivable,OWNER,95.0,Payment for invoice #2064 - CUST_0077
SPL,nan,GENERAL JOURNAL,4/30/2024,Service Income,OWNER,-95.0,Payment for invoice #2064 - CUST_0077
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/9/2024,Accounts Receivable,CUST_0077,103.0,Invoice:2064
SPL,nan,GENERAL JOURNAL,5/9/2024,Tax Payable,CUST_0077,-8.0,Invoice:2064
SPL,nan,GENERAL JOURNAL,5/9/2024,Service Income,CUST_0077,-95.0,Invoice:2064 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/30/2024,Income,OWNER,8.0,Sales tax for invoice #2064
SPL,nan,GENERAL JOURNAL,4/30/2024,CITY,OWNER,-8.0,Sales tax for invoice #2064
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/30/2024,Accounts Receivable,OWNER,647.0,Payment for invoice #2065 - CUST_0051
SPL,nan,GENERAL JOURNAL,4/30/2024,Service Income,OWNER,-647.0,Payment for invoice #2065 - CUST_0051
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/4/2024,Accounts Receivable,CUST_0051,1737.0,Invoice:2065
SPL,nan,GENERAL JOURNAL,5/4/2024,Tax Payable,CUST_0051,-132.0,Invoice:2065
SPL,nan,GENERAL JOURNAL,5/4/2024,Service Income,CUST_0051,-1605.0,Invoice:2065 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,4/30/2024,Income,OWNER,53.0,Sales tax for invoice #2065
SPL,nan,GENERAL JOURNAL,4/30/2024,CITY,OWNER,-53.0,Sales tax for invoice #2065
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/1/2024,Accounts Receivable,OWNER,958.0,Payment for invoice #2065 - CUST_0051
SPL,nan,GENERAL JOURNAL,5/1/2024,Service Income,OWNER,-958.0,Payment for invoice #2065 - CUST_0051
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/1/2024,Income,OWNER,79.0,Sales tax for invoice #2065
SPL,nan,GENERAL JOURNAL,5/1/2024,CITY,OWNER,-79.0,Sales tax for invoice #2065
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/7/2024,Accounts Receivable,OWNER,1065.0,Payment for invoice #2057 - NON_CUSTOMER
SPL,nan,GENERAL JOURNAL,5/7/2024,Service Income,OWNER,-1065.0,Payment for invoice #2057 - NON_CUSTOMER
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/3/2024,Accounts Receivable,CUST_0113,1153.0,Invoice:2057
SPL,nan,GENERAL JOURNAL,5/3/2024,Tax Payable,CUST_0113,-88.0,Invoice:2057
SPL,nan,GENERAL JOURNAL,5/3/2024,Service Income,CUST_0113,-1065.0,Invoice:2057 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/7/2024,Income,OWNER,88.0,Sales tax for invoice #2057
SPL,nan,GENERAL JOURNAL,5/7/2024,CITY,OWNER,-88.0,Sales tax for invoice #2057
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/7/2024,Accounts Receivable,OWNER,25.0,Tip for invoice #2067 - CUST_0013
SPL,nan,GENERAL JOURNAL,5/7/2024,Uncategorized Income,OWNER,-25.0,Tip for invoice #2067 - CUST_0013
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/16/2024,Accounts Receivable,CUST_0013,206.0,Invoice:2067
SPL,nan,GENERAL JOURNAL,5/16/2024,Tax Payable,CUST_0013,-16.0,Invoice:2067
SPL,nan,GENERAL JOURNAL,5/16/2024,Service Income,CUST_0013,-190.0,Invoice:2067 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/7/2024,Accounts Receivable,OWNER,190.0,Payment for invoice #2067 - CUST_0013
SPL,nan,GENERAL JOURNAL,5/7/2024,Service Income,OWNER,-190.0,Payment for invoice #2067 - CUST_0013
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/7/2024,Income,OWNER,16.0,Sales tax for invoice #2067
SPL,nan,GENERAL JOURNAL,5/7/2024,CITY,OWNER,-16.0,Sales tax for invoice #2067
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/10/2024,Accounts Receivable,OWNER,50.0,Payment for invoice #2069 - CUST_0087
SPL,nan,GENERAL JOURNAL,5/10/2024,Service Income,OWNER,-50.0,Payment for invoice #2069 - CUST_0087
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/20/2024,Accounts Receivable,CUST_0087,54.0,Invoice:2069
SPL,nan,GENERAL JOURNAL,5/20/2024,Tax Payable,CUST_0087,-4.0,Invoice:2069
SPL,nan,GENERAL JOURNAL,5/20/2024,Service Income,CUST_0087,-50.0,Invoice:2069 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/10/2024,Income,OWNER,4.0,Sales tax for invoice #2069
SPL,nan,GENERAL JOURNAL,5/10/2024,CITY,OWNER,-4.0,Sales tax for invoice #2069
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/11/2024,Accounts Receivable,OWNER,3595.0,Payment for invoice #2070 - NON_CUSTOMER
SPL,nan,GENERAL JOURNAL,5/11/2024,Service Income,OWNER,-3595.0,Payment for invoice #2070 - NON_CUSTOMER
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/19/2024,Accounts Receivable,CUST_0086,3892.0,Invoice:2070
SPL,nan,GENERAL JOURNAL,5/19/2024,Tax Payable,CUST_0086,-297.0,Invoice:2070
SPL,nan,GENERAL JOURNAL,5/19/2024,Service Income,CUST_0086,-3595.0,Invoice:2070 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/11/2024,Income,OWNER,297.0,Sales tax for invoice #2070
SPL,nan,GENERAL JOURNAL,5/11/2024,CITY,OWNER,-297.0,Sales tax for invoice #2070
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/11/2024,Accounts Receivable,OWNER,170.0,Payment for invoice #2074 - CUST_0052
SPL,nan,GENERAL JOURNAL,5/11/2024,Service Income,OWNER,-170.0,Payment for invoice #2074 - CUST_0052
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/15/2024,Accounts Receivable,CUST_0052,368.0,Invoice:2074
SPL,nan,GENERAL JOURNAL,5/15/2024,Tax Payable,CUST_0052,-28.0,Invoice:2074
SPL,nan,GENERAL JOURNAL,5/15/2024,Service Income,CUST_0052,-340.0,Invoice:2074 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/11/2024,Income,OWNER,14.0,Sales tax for invoice #2074
SPL,nan,GENERAL JOURNAL,5/11/2024,CITY,OWNER,-14.0,Sales tax for invoice #2074
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/12/2024,Accounts Receivable,OWNER,250.0,Payment for invoice #2072 - CUST_0078
SPL,nan,GENERAL JOURNAL,5/12/2024,Service Income,OWNER,-250.0,Payment for invoice #2072 - CUST_0078
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/21/2024,Accounts Receivable,CUST_0078,271.0,Invoice:2072
SPL,nan,GENERAL JOURNAL,5/21/2024,Tax Payable,CUST_0078,-21.0,Invoice:2072
SPL,nan,GENERAL JOURNAL,5/21/2024,Service Income,CUST_0078,-250.0,Invoice:2072 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/12/2024,Income,OWNER,21.0,Sales tax for invoice #2072
SPL,nan,GENERAL JOURNAL,5/12/2024,CITY,OWNER,-21.0,Sales tax for invoice #2072
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/12/2024,Accounts Receivable,OWNER,50.0,Payment for invoice #2075 - CUST_0111
SPL,nan,GENERAL JOURNAL,5/12/2024,Service Income,OWNER,-50.0,Payment for invoice #2075 - CUST_0111
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/21/2024,Accounts Receivable,CUST_0111,54.0,Invoice:2075
SPL,nan,GENERAL JOURNAL,5/21/2024,Tax Payable,CUST_0111,-4.0,Invoice:2075
SPL,nan,GENERAL JOURNAL,5/21/2024,Service Income,CUST_0111,-50.0,Invoice:2075 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/12/2024,Income,OWNER,4.0,Sales tax for invoice #2075
SPL,nan,GENERAL JOURNAL,5/12/2024,CITY,OWNER,-4.0,Sales tax for invoice #2075
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/13/2024,Accounts Receivable,OWNER,100.0,Payment for invoice #2073 - CUST_0065
SPL,nan,GENERAL JOURNAL,5/13/2024,Service Income,OWNER,-100.0,Payment for invoice #2073 - CUST_0065
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/21/2024,Accounts Receivable,CUST_0065,108.0,Invoice:2073
SPL,nan,GENERAL JOURNAL,5/21/2024,Tax Payable,CUST_0065,-8.0,Invoice:2073
SPL,nan,GENERAL JOURNAL,5/21/2024,Service Income,CUST_0065,-100.0,Invoice:2073 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/13/2024,Income,OWNER,8.0,Sales tax for invoice #2073
SPL,nan,GENERAL JOURNAL,5/13/2024,CITY,OWNER,-8.0,Sales tax for invoice #2073
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/13/2024,Accounts Receivable,OWNER,90.0,Payment for invoice #2071 - CUST_0065
SPL,nan,GENERAL JOURNAL,5/13/2024,Service Income,OWNER,-90.0,Payment for invoice #2071 - CUST_0065
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/21/2024,Accounts Receivable,CUST_0065,97.0,Invoice:2071
SPL,nan,GENERAL JOURNAL,5/21/2024,Tax Payable,CUST_0065,-7.0,Invoice:2071
SPL,nan,GENERAL JOURNAL,5/21/2024,Service Income,CUST_0065,-90.0,Invoice:2071 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/13/2024,Income,OWNER,7.0,Sales tax for invoice #2071
SPL,nan,GENERAL JOURNAL,5/13/2024,CITY,OWNER,-7.0,Sales tax for invoice #2071
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/14/2024,Accounts Receivable,OWNER,285.0,Payment for invoice #2076 - CUST_0026
SPL,nan,GENERAL JOURNAL,5/14/2024,Service Income,OWNER,-285.0,Payment for invoice #2076 - CUST_0026
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/23/2024,Accounts Receivable,CUST_0026,309.0,Invoice:2076
SPL,nan,GENERAL JOURNAL,5/23/2024,Tax Payable,CUST_0026,-24.0,Invoice:2076
SPL,nan,GENERAL JOURNAL,5/23/2024,Service Income,CUST_0026,-285.0,Invoice:2076 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/14/2024,Income,OWNER,24.0,Sales tax for invoice #2076
SPL,nan,GENERAL JOURNAL,5/14/2024,CITY,OWNER,-24.0,Sales tax for invoice #2076
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/15/2024,Accounts Receivable,OWNER,90.0,Payment for invoice #2077 - CUST_0122
SPL,nan,GENERAL JOURNAL,5/15/2024,Service Income,OWNER,-90.0,Payment for invoice #2077 - CUST_0122
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/21/2024,Accounts Receivable,CUST_0122,97.0,Invoice:2077
SPL,nan,GENERAL JOURNAL,5/21/2024,Tax Payable,CUST_0122,-7.0,Invoice:2077
SPL,nan,GENERAL JOURNAL,5/21/2024,Service Income,CUST_0122,-90.0,Invoice:2077 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/15/2024,Income,OWNER,7.0,Sales tax for invoice #2077
SPL,nan,GENERAL JOURNAL,5/15/2024,CITY,OWNER,-7.0,Sales tax for invoice #2077
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/15/2024,Accounts Receivable,OWNER,90.0,Payment for invoice #2078 - CUST_0130
SPL,nan,GENERAL JOURNAL,5/15/2024,Service Income,OWNER,-90.0,Payment for invoice #2078 - CUST_0130
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/21/2024,Accounts Receivable,CUST_0130,97.0,Invoice:2078
SPL,nan,GENERAL JOURNAL,5/21/2024,Tax Payable,CUST_0130,-7.0,Invoice:2078
SPL,nan,GENERAL JOURNAL,5/21/2024,Service Income,CUST_0130,-90.0,Invoice:2078 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/15/2024,Income,OWNER,7.0,Sales tax for invoice #2078
SPL,nan,GENERAL JOURNAL,5/15/2024,CITY,OWNER,-7.0,Sales tax for invoice #2078
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/16/2024,Accounts Receivable,OWNER,90.0,Payment for invoice #2079 - CUST_0082
SPL,nan,GENERAL JOURNAL,5/16/2024,Service Income,OWNER,-90.0,Payment for invoice #2079 - CUST_0082
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/21/2024,Accounts Receivable,CUST_0082,97.0,Invoice:2079
SPL,nan,GENERAL JOURNAL,5/21/2024,Tax Payable,CUST_0082,-7.0,Invoice:2079
SPL,nan,GENERAL JOURNAL,5/21/2024,Service Income,CUST_0082,-90.0,Invoice:2079 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/16/2024,Income,OWNER,7.0,Sales tax for invoice #2079
SPL,nan,GENERAL JOURNAL,5/16/2024,CITY,OWNER,-7.0,Sales tax for invoice #2079
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/16/2024,Accounts Receivable,OWNER,90.0,Payment for invoice #2080 - CUST_0106
SPL,nan,GENERAL JOURNAL,5/16/2024,Service Income,OWNER,-90.0,Payment for invoice #2080 - CUST_0106
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/21/2024,Accounts Receivable,CUST_0106,97.0,Invoice:2080
SPL,nan,GENERAL JOURNAL,5/21/2024,Tax Payable,CUST_0106,-7.0,Invoice:2080
SPL,nan,GENERAL JOURNAL,5/21/2024,Service Income,CUST_0106,-90.0,Invoice:2080 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/16/2024,Income,OWNER,7.0,Sales tax for invoice #2080
SPL,nan,GENERAL JOURNAL,5/16/2024,CITY,OWNER,-7.0,Sales tax for invoice #2080
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/17/2024,Accounts Receivable,OWNER,50.0,Payment for invoice #2082 - CUST_0016
SPL,nan,GENERAL JOURNAL,5/17/2024,Service Income,OWNER,-50.0,Payment for invoice #2082 - CUST_0016
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/27/2024,Accounts Receivable,CUST_0016,54.0,Invoice:2082
SPL,nan,GENERAL JOURNAL,5/27/2024,Tax Payable,CUST_0016,-4.0,Invoice:2082
SPL,nan,GENERAL JOURNAL,5/27/2024,Service Income,CUST_0016,-50.0,Invoice:2082 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/17/2024,Income,OWNER,4.0,Sales tax for invoice #2082
SPL,nan,GENERAL JOURNAL,5/17/2024,CITY,OWNER,-4.0,Sales tax for invoice #2082
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/20/2024,Accounts Receivable,OWNER,170.0,Payment for invoice #2074 - CUST_0052
SPL,nan,GENERAL JOURNAL,5/20/2024,Service Income,OWNER,-170.0,Payment for invoice #2074 - CUST_0052
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/20/2024,Income,OWNER,14.0,Sales tax for invoice #2074
SPL,nan,GENERAL JOURNAL,5/20/2024,CITY,OWNER,-14.0,Sales tax for invoice #2074
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/20/2024,Accounts Receivable,OWNER,50.0,Payment for invoice #2083 - CUST_0107
SPL,nan,GENERAL JOURNAL,5/20/2024,Service Income,OWNER,-50.0,Payment for invoice #2083 - CUST_0107
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/27/2024,Accounts Receivable,CUST_0107,54.0,Invoice:2083
SPL,nan,GENERAL JOURNAL,5/27/2024,Tax Payable,CUST_0107,-4.0,Invoice:2083
SPL,nan,GENERAL JOURNAL,5/27/2024,Service Income,CUST_0107,-50.0,Invoice:2083 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/20/2024,Income,OWNER,4.0,Sales tax for invoice #2083
SPL,nan,GENERAL JOURNAL,5/20/2024,CITY,OWNER,-4.0,Sales tax for invoice #2083
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/20/2024,Accounts Receivable,OWNER,395.0,Payment for invoice #2084 - CUST_0020
SPL,nan,GENERAL JOURNAL,5/20/2024,Service Income,OWNER,-395.0,Payment for invoice #2084 - CUST_0020
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/28/2024,Accounts Receivable,CUST_0020,428.0,Invoice:2084
SPL,nan,GENERAL JOURNAL,5/28/2024,Tax Payable,CUST_0020,-33.0,Invoice:2084
SPL,nan,GENERAL JOURNAL,5/28/2024,Service Income,CUST_0020,-395.0,Invoice:2084 SERVICE
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/20/2024,Income,OWNER,33.0,Sales tax for invoice #2084
SPL,nan,GENERAL JOURNAL,5/20/2024,CITY,OWNER,-33.0,Sales tax for invoice #2084
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/20/2024,Accounts Receivable,OWNER,90.0,Payment for invoice #2085 - CUST_0075
SPL,nan,GENERAL JOURNAL,5/20/2024,Service Income,OWNER,-90.0,Payment for invoice #2085 - CUST_0075
ENDTRNS,nan,,,nan,,,nan
TRNS,nan,GENERAL JOURNAL,5/21/2024,Accounts Receivable,CUST_0075,97.0,Invoice:2085
